question_id,clusters
192ac500d06c65d97954b40df22f49c8,11
9a09647eefdfa742da0ebae22d64d53b,3
8b335d93f23946f069d42dba6483bbdb,8
755b84a0a40454ce50713314484a1854,11
cb9fb754cebbb58c370912c9af963806,11
4ad1fae2ec3e50c20856189e9c345f17,11
9fc260b9c97f36f028db95c091ffeee5,7
fa39746bc5c620d4beb5717f801e35ca,0
616fc26f4d6cb04d3adc6cfbcb51fe52,11
ff85e4c75c62b40ba2d98dbbff2221f1,14
dbaf1faea6317d2a32b7d0031af72051,16
264a18e3506cd34f4733e96b8bcd8407,16
14293b550389354920ddbdfc6f81bbda,16
74e6cfd333712ae224091d22b3ac5ac1,5
1651cae66341a527a3fd53145a09d12f,11
c80f772c58952af44adbad7df72be9e6,12
07a9f3f0349750e2dc51154a6ea196ba,11
4370c5127a20f04eaf48f278b31823bf,11
dd2a69ea39cb4151bb02ed29e3f8078e,6
cc43952b799a1e9369cc603fd5a681f9,8
092c8d2812a05290bfd4ff0971a92949,11
09983f6de61ee983d41eb66b6eb720cf,5
731334d2f2f8d6c691cee4abe1563429,11
2471e62a785de915ffe06a70d63ef420,11
4799e1e9e517f7e792b94af18c6de625,11
2d29920b1ed761ca2094adb76129b247,15
3929367da982d8a668ff859251ce3945,14
257342e83de411bcffffd09a26e13f23,11
249b9e0cc2f05e095263b6e54ffdad1f,11
3abdbfb45dd2144c4eb32792f7f9be18,13
b2c872f0b38bdcb2554a50e99e73fbf8,2
289156e91a51a9ce7f01bb51ba0d5fa9,15
6f2b7ca00550ea3dfa5730fa4895d038,11
efeecff414ec87c4f1ec4ff6c01d5d57,11
3a717c14d2cea792ea5763f4170d5c35,19
9ebeb328d07e4046ea9503f193bdbc12,16
5d5c6ba4621ad77ce4dd18ae36a8ebee,4
3484bb67e000dc7c1b9db932b04df952,5
92c6d98d972b6ac68918e70078736fd3,2
bee1b1ad6c183f354d369d2c8bf70afb,8
7140eaf1a2f9a43946b62cdc3803b67f,11
362f2d79c2d35a7673c9c8d20420836e,11
eb123f4d9a25a8cc6d70bb965ede7c69,12
53e722e944befa3fa4a81773696c20e1,11
d1301aab746a652caf69e37ad029c154,3
0aac9541523d8887dac80984377da9e1,3
1a75bc7ac79423cd11f0069d26b76a9f,6
221d2a00bd17af75f6a6c6374eb7deab,11
9cc95ac7844df6a0b54343663d3ebb6d,7
b83cfa574697ac74f8e3f7e330214601,19
64a2c36971874f014d2ebb614a67af66,17
2c7cd92111479b6b4188d4ade128cbcb,6
59cd7613d86ca517ca040d677bad17e7,7
f060365642d0b909bd2e52bd4d69721b,11
a2a769d38264328b7177856c41dd88ee,5
8e453359c77b424a782b62e42bc30dfa,11
42ab976294be85efb97c2933df0bb07a,6
5edb3a5a270be3719ba12b54877160e1,12
49481a984d4120d1c1318c46ae6e2330,19
98ec3ed436a4e31bfb956e337369dfc9,17
6dbe854d348dd2cf693f673eedf69fb4,14
d34e764dcc18dc74d7523a6948b66338,12
8030cfc1ce393d71e63994873e920183,16
c33424e2aed5b6342d23b554eb36a686,11
ff90f2bc33c03f0cd8a48f01efaa529b,4
641a7961781d4a4eac184519eb54b83d,11
c4396a22cbe0442e97d62495a7d0b759,17
6a3fa50588ca699fb927f2dd7cedad7e,15
12ce043b88b0a0de4f2b89812ce640ce,16
0b75f14098f0ccbf735406d855a1447c,11
e63d70b6c16fd12c3c161d2beef8763f,11
af98cda72b04d0ad8e88e23fa7223b9a,12
ff6db110ee19d2d7a8651867512a14e3,4
c35e67cd65c9fc7f5a5381cf8b699000,19
a3d8f5dc7d6d905e318faf36e0758a31,11
c6eeeba8e78c4919d0455dc84dad1843,7
a3e05a9eae938e9c2f41a5cb8577eebe,16
c9870e203e86b23848101aeb8ec11922,11
400d208277095f149bbbd2f5dc45b501,11
171093927a41b9bc7ffef193a85fe3a4,11
d92da98305953acaea464367ec563df1,11
87d388b7a004c00b6cb9bc263f3b939d,11
f606484bee499b19c2622ba678064705,12
7ffa4bbcf89ca89c042b57ca740d6a17,10
6b61e1c40dae0f2b4fa18d76b5017709,7
2128ffa1eec86598588372a685cff0f6,11
8cac632ede5d406ef8bbe71ef41f2fc2,19
0893396ef61347655b2b24fb5a908cab,7
af233df86afca49e9c881db4217a596b,11
30c1e1ac3f96478229470ca33d7510ca,5
97cb09802f2536b6e8d8ea144f47a97f,11
7d0676003fcb0da70a224dad8f17404f,11
0763f66fc7e2a8a3e95aaeac9376ac75,14
6d294267e7371f3165c542ac7b8730e9,8
efdeb1d97e0809916af4e3d652dd9b14,5
a1d6c17084619931fbc7ca04092ffd30,19
6cfc4e6b717783a2bc76984650ee6fb7,16
0f45c9fe06d16e80472595bee221f980,12
8133094195153338188a9fa5e39f0f6e,5
9a40355856162c7d87726c2dcd76b1e2,11
8c6a829e4133142ada524bf515a9f24b,11
2c6ad11acb3e2260c14b4e90ae5cb53f,17
69589c930b44f0e66643919f13509396,11
af3a586a2d66bedb945dbe1f6580986e,11
24311a2a4a5c111041a3677f0783c51f,10
24052b727b1bfad7a049d0527400d7d2,19
a1cca169523569ed9ed7db4ff3108556,3
ec49f41e575e27e5e8a8117b71d9b8da,8
54513bf3697d3bb3da98b7b0e7bc7fef,12
1c9249bc14c13d0158e825c25121ce02,12
8a1e395abca5a53a5488fafe4c8c63a6,14
ca19692115cb25e1c822067b5e849714,16
8385b8cb11cf497f7f88ea5add18592a,11
f5e7cd6e2da35c524e5a64af0f184db8,11
3e8c9c3b6c8306c4469eb3ef88f89db1,11
b7c45f0ac26d08b6eb62fa28cd15cd96,11
be3c4f3e4a0e178fb80c1e37ee6b974b,13
a4eb8fc719e4d491c6ec86c1b462605e,19
c89e41e539845dddaab96d8f588aa60f,11
f87aa5646fff179ff61fa8674b38aac8,11
edf5fb59bd4bc0f157587a43b925fa7d,11
8596a0f056cf95693d1f58a316f1bf54,11
ec1a09689d3ce4ffe95ec737252fd731,0
6eb332d908728767578670c73185bda3,11
948e3e8a8338d70111a8c9a6a7b9d042,11
9d206cee4f199623808710e699a13818,6
72cce061b7d1a268028f03a7a2bc3a74,11
ef0164be9da43cbd394b311ae04272ab,11
228ff530551bc41b9b2b508bc2451336,11
e9b3efed976a4c40dc7047d97880b59d,19
11a32e4a2f4047b2f3d5df9ed6c767d1,5
4a94a79dd06f93b10f26db0825397e24,6
18d4d5d637ff313021804e5bf35b0665,5
cbc04f83ff2550dca4e7bf9a2dfb36a3,11
7332a5d5a1f457b0b674aa5fb3953926,6
7057d4cf260708bffe0637d5b76c9417,11
c15ebc4ea0a4ae7c3ac8bccfa0680d85,17
fca73e8febef28b074eec7eda72cc834,11
bb74d06a49370d3ecddff440dc661d9b,11
c909cc4c6a9e27553f69af9996d1c869,6
0021b33c31e5467f11834f7e66f9838e,19
3310c0185351d6da012b81859e2c3947,3
6a73418cffdab22d11deee3f63cfcb2e,19
c442390a9bbf5e284ac3609df3d0bd50,14
8890f3d925cfd94dce664ac462596744,7
64bddb4a8015d3a05d682498115a2b25,11
bc4d4a13638839a16216617465a39ff3,11
0b9b9ad587e99765938fa53e8c74eff5,3
3304459a3d2e918f0b311f2624d3af5a,5
01b4c02c114fb4b1d804c5973bdd58ac,11
3d2271ae1e1fd5537de6e425754e7194,11
51f9dd35051907d192f862f95908132b,16
88d7a95089ea4deea93bf15b2bfc407c,7
81d6d4b1ea8fddb6875c8f50207d8bc1,6
00ecb996c927a7de5a3004c85d99a03f,19
957cf49a72a73a93624a34d987283be6,5
1cf8d96723594441acbfce159a0d7dff,7
481cc1a22cec700acbdef280f357d4c0,11
1fa25b555274f5bea05d850723cb3777,11
002069042d756f6fa873b2ed9796accd,11
5b75cbd65fc71982138d74c3e55a2afe,11
57611e0e6ba1b7571e57afc71decc10d,13
a6b12ceb73b2f0147c4f6aeea64f9704,7
a2ab79fc3dde1f6083e83f1d3ce119c5,10
0abc6dba5989dfb67a113d4a42f8eead,11
4972edc42c96954398a32374d6ac76ef,10
0ba15418df185fe61e513799b227cb29,14
9d421139787d1dc8368cabd5f2604d66,11
09f107bbb0bd06803fe2e15a7f44eeb7,11
0c4fe639d4194d8cc0cddbab4406576b,11
150c7c4b7b37bdd57a0806c11b1f1706,19
8d89f011242c76cdba38c4b1590df6ac,11
5262c7fb5e46a596fb0e3bf317c8536a,3
59c4fbd006338299f0ebde8b6f522130,5
37022b471b1fcfcb7690ce640437f4a8,11
91f407fa3d4cfbdcd83eff5379560292,7
201c863a3cf130ac9093311742d454be,11
39783943435702167479f836ef49826e,12
0eb4a0b2950418c790adb9ad41ef9029,15
4a6555c78b3f26ae7c5f42447c6f0cfb,11
cfcff1327c2f1e6334f5aee65687c650,6
804794b51ce807d95de44c40eb7d9ed4,10
753c428d4fc1cc55db6aa8ad418449aa,2
3f1568bd33ce20bc621134697e27d7cd,8
7542fa1696b2b989d289fdeeeb2f5e7d,5
0873abec7684b47f93b456a65ce71dea,6
46a6e88161c843219b10e4edf02c640a,3
d2d0576cbf8a52b1bab1a3edbbbd0a3a,6
bcd88045f670b67b39391fc835fa4ba6,19
bdb4dee9e5dea8741e734aad93daa7b3,5
9c2ee18cf6dd6f4052e30db810ca1e1b,11
a57a10ffff3e2a669c90052dd690978d,19
7b8db29f213aa8a8d26fbd422e40a8c2,17
dbf0eed034ec4139ec239cb5b0298f37,13
7d9225cc0d121ccc7a27b43508f6ef4c,6
bed0fd3698844d9c4fd0643b08b2bd92,15
82ccc7ba32a8e96e95b506600a78fa89,6
0efd6a46db051f5f2f1b455f5ebe881b,16
c2b6b8e284e7c46efdde275bdf999f5d,2
ea01c80ad106300b3e387a9b780e4ef0,11
584ef1b0c4e3afd8cc7ced7e7cfa4d51,19
acb3427f9f180880d8b029b8400cc168,19
e92414286f2e31040f1582c4abb740e8,6
40741cf444cdcf5110f6ab103e7e816d,19
9782e404a3901fb73fcb733e759da7e9,11
6ac3b59fc0b644ec4eb9ca6650dd5c2b,7
6655305ff628f4873ae3d4fa226dbecd,11
4f446605048d038404a2b4e121abb562,8
de36f9ee32b7653d9f99adcf429df504,11
628a5ec3070e6ba56c6aa66a3a741686,0
a089c7667fa24d5481c83d6752795753,16
af168f7cc04d48d8f7f846520fb96b5d,5
28dec909163688b31e9defd4a0d1cc25,6
e2cacfcf05d602d7bba8ac4de8d1a47f,11
d667975d7def5e2a5e70bd68f9ff9300,11
77ea28ac1095c67f834bf23d2e04f059,0
b470f9798e96737323af8531daef7e28,12
6939f6e5ca6da058ca057a274817814b,10
8c312c18a76869e52a4066b9e507b6fe,11
cb52e68848df23d30c9f2dd10c4e10fe,11
867c684f480aad17050319d894e69048,7
88a8936093c9633d52898418d6bc076f,16
68c184b90ae66a32831fa135acc9739b,2
b29c9f0ae28dbc243ac1497841c95dac,7
acde6d26e715a4523b09f0136cf59308,12
4887eab4f7c34a854ad203217b6da47e,11
04bf32cd82a5dc2fccb0ad3f3d659094,10
e13c8ffae2233d85da2181c515f8343f,11
8140f39fe91d1eb086917d5ae5783baf,8
fe76da9a78effe1d049e2bafa35b7c93,11
eee5f74c46853357c40ea1818888dea8,3
5a1315f95129a8a2837bf99345c9230a,11
165b5923982a484ca6d260223787131f,16
26529c2073ba8abf1a7f863ef8e5ff13,8
8c1f3805d5ff2029bda8285cf9595ce9,11
2660506750bffadf790800c711dd4ccf,11
cf6ead964e092044904ec30bd2816966,10
045591a5eb934234c1d496b328c42851,6
1a164faabdec5487cbe63f4b031779a6,11
b4aa359ae852a182e9a0ecd8f7b140da,12
bc49c1bf3bdec1fd54875719078a95bd,11
ddd1f005923090546835c2c0924cd8fc,11
531ee6041f04a6817cb3ee075ef56693,6
699b78dc18e7c97aaf93cfba22130567,11
56ecee356ba9cecfbc112e383db1cd36,12
5441e0ad7d8b04524a0d3c1e6df6122f,5
4fbc1c409ee6b13cda01af9691c1a020,6
81036b48cbfa151a603dcbbdcd85e91f,11
1e10c5e98060873d91b3c7cfa84185ed,11
2cf0b643c759cb80e4073ed44dbea4a1,11
a4c87b8750790733461f9fe8b9f5d031,11
3423b847612e3594ad5ae59aa321ddff,13
8e7e5a7860369f9bc757220f1effe285,11
48f6fdb5f78c8b7e51fce82377a1862f,16
f791c253cabfc693a523d333a2a17ff1,17
1ff41e1314f6f32e982922e74a7ccc66,11
32601e78f9f389fd8bb8b1aa0abf1738,11
a1b585015f55c6906fd12bc60e03fca5,11
b460294821283bf01c964931df81d5e1,3
921f5ff81b7d4eb7f11a03e4a0dc0b9b,11
823e414700caa16a0b38a420848e90ad,11
cdb4be8519f0e9478be2085fd24f3b74,11
4cc0276587097b6a04524f2f0ea37a38,15
e1e5882d93bbee9b49fc49f679bb36dc,7
9062b464eacceb47bd52abc1a52e1638,2
02426eaf54d2a192f2d8f298738c1bf1,19
6d3ba5cb0f0196eed15e251c2dad2b18,6
50825eb8ba2dd51eb7bf2ec5ab956a6e,6
f53f7df131ff6233a237b6974883ae4a,5
80c29e503dda000511232517148b4de5,6
87164f9a0af10224bfe8b98016694936,16
6e3aed80485662da6c8b0571c169ad9e,17
4055a03a02d742922f73e9205ecd9780,11
ee8d9f089dd97d3e8e9de0d33add38cc,12
7c10773680fab9926eba4e94a45fef20,4
c89d6c9e2a20e88ce8ddc46a01f3a700,6
0cd57b6ca837016e301979f5a570de7d,6
02377ea83ae113d4ef997f415c8fac43,17
1aaebd0b76ac3ffcd5e28fcbcb2456f5,9
daa58455928da8d91b90284de6d9f87e,11
a7b998804cd17c0e7221e2dc8e6727e8,11
6afbffb86c2fa45290ae5e5b3e7c9d40,8
1d476d3df67cfd6e3d6a8fc2bf02f777,11
afef90dbe1e5f89f10624c18b6bf77e9,11
f18dfcdb688177a82ac9da53982a4b9b,2
530042964a8aa836281bf8ddc392f70f,19
feab1fdc1c0bca08739339d65bd690f1,11
e8fdbce783fbfc1d462ef4881e1b40f4,11
0f228f4fe9d6342ebdf95d81a0aecf5d,19
03b724af461e47f43a4cbe489250368b,10
d00bd25f3be69f86ae6071ffe1cbfc0e,5
a581f8bc06ab6379eb196bb1e66b6c04,11
5b158f55129382c0af8c19ca8a0d9d10,10
b73f16d39397f0e45bd3b4ccef09f263,13
b64ca7bbe9232ee0b53c0c64ac804e05,11
ff1ca4fc22434258425a2d049aa8c7e8,11
01c98d184734e54a963c76d6f89a5927,11
488fd88a1ce35498b982aaf58bca3a15,12
a16557bcd7a50dfb093ce41a679ee0ff,11
65721763879cc5f120265418ce521658,11
f348485b1fa8f0a4f7e265d422aae76f,3
0f8debda3a21ffff7c095a7cffd022fc,11
5f6e2a141e120599ae2d7eeae8ecf733,11
472499f26653d24acfa0ab618fb0946f,16
335c06c1f1f983683a7cf19fac74bdf7,6
3767f2acb7536278ceade82f90023292,17
510f41fd542a01f7b64877e4f1ad2a5b,11
f978a1d7ea7aea2bf1265c91c71513ad,12
0e2d9e204da3b169392c18285ee17590,12
1c2e059d2c93a9a7d5b587b805c9394c,11
6e5ee65b50cd2da69aa4a068deabc0a5,11
3208190ab82b7621a7d9c6d3ab8687a1,11
f5668021e77908a949da8c06028df03a,3
eb377adabb312763e974aaf3d6bec2a1,11
62479066a2de23f825a77b4056400c62,11
9da1a41cdf177c7baf28fe765d07719a,3
33bee14a350c9754e9d83af25c2e2f20,17
eca2bef6691678dca0361e8eebed40cf,5
52551116ff4504a8797d35a11a234901,5
78c478cc9cad43adb1a68419fcf5aaca,11
070b4467a9e421cb5fac11ccfe3a30d7,6
26b2493e631cb2ff23835e22c10ece7e,11
db016d7cf2b84efb1ed2de27b0ff3751,11
af6a22481474478141ab8f09d30380e2,19
c3a777c0d4e9a579889c931e7ce78116,6
43634f3b74ba4713c25f15efb9fd1039,11
873ea2d878478b0cc6f457456fe04e66,11
ebcba06f9842c501b2ad6b1e371a4bb8,12
80f1c677e20b19df45e0617437624c18,19
c8732e2804a7971b6a7e94c035031033,7
0c0722ecfb4418a2664bdeb8a9e09560,11
2661c2df032efbf22934b5103b8b743f,16
e44cb2085aee935fab207b15a1c5ab5d,6
4f377ee75ae5420518d04172531cfda1,16
c0939734c3a3e0ba0b680e073487ba2d,11
0ff52acf7edc9f6cff06c98802ac89f4,11
35c54d315ee585103d6599b9b7cc45c6,13
15d91107cfe7c69c7389a1fda473c8db,11
b2e1fb62791fe628ee897056ddf46018,11
a01f14a0e9e5f18a5489af998e46893a,16
f72ce0f4ec1350268caf806aae23cf7f,19
b00e0c876ac0cfd10b72e55e0f390130,5
b6cfba565f845b2ee9193a5b1f897df6,5
5bb49b6b140e05037b8ddbc5b7a6d8d7,11
15e5326cd6a34cd585e07568f3570363,17
0929854da556672c1725020fb3ee73cc,11
210686fb986fe6c615ed666360ed0e0d,6
42b429a5bdc0d170ded0f59144edca42,8
8ed4c4a93d2905210385990a210696f7,11
0ad3ca3011cd2618b2f7284e56a2a80c,6
b9d9e4a229ec3cb1ce2f4782ee91cfec,4
e3616fe79322db6567cc166703e72510,11
57f6bfa7990eb942358fbb19ade2652b,6
e8c042631c3414b615d78e93e5920fac,11
de3145b6e57b45256af08cd9eee60ac6,14
ca9da5993a87e20c0bda616d5496a7a4,3
496d7141d6c1d57d053b4271b358d1bf,12
c0afcb107104a7b540f7c9f23edaaeff,0
340d7668d60ff7ea0269dbd39933cb86,16
20468ce47597e6bf1dd6a4471c5d776c,6
6bd56c050c65c10904183de449f41a70,6
b1e31ec6bc956e2b36720e5b09dc5395,19
024a356f8b76fce49709835127d1a538,14
50711d42c296b88d91012bbacd9522e8,11
98cef5e2c8172cc84b019dce3ab4c295,11
53b60f41304f047d9c736547589d5e04,11
6909e5a73e8173aecf036ff1ad9639dd,11
06a30aeba6eef7193bb7fd006eca1517,2
63229ccf834024573e912ede2565658a,5
1d7817e90a0639e6da1b32f7172ceec1,19
9555df94508fd399b13881d8c2221e04,11
09cc8d6871af8fe9294eaaedd89fdb1c,11
566684c828cc902662b503071cf74707,16
25d769e0ee4a62e21950f36dc1bedf6f,11
9fa0ee3db417731aa13793c86dce4e6d,11
1e08335867572128bdb6f508e89d751f,11
6259490a7107b97a248f7403f6711aea,11
f96cf520a9a36583b540504d47bd4e92,5
db0ec4014567022718699d6979388da4,9
0c83e3da869299d2c1ede486b584d812,6
fa8a11ffc7abb3bfabad1b6e28ad495a,10
eaacc622cf903833dac2dd6a33defd35,6
6341f9392c6c1106e6ec0c5ccaa43344,6
0465bcff58ba0903feb6e24b66bb29b1,11
f18ae73279e854ce6a3c993b012ce690,11
34cd2a39357cb5fb698736e8953e304d,7
4660db77c0e53227821142f0e42a730a,19
ef7adf754f78ef597412ece08b1a5fd4,4
6ead55bf01617b3b94df0e8f207a37fd,5
acb716f3368d8f5b88547a6904878c4c,19
2410628d6b8ab59e9eb8e4dd784420ce,11
32285948c420f47c79a190bc3b886a68,13
3626944ef197e1200efe95a17eefd1c5,10
af6141701444fb05fa05d056e3145f08,11
3d19db9cf13daa08cdc1275a1249e0af,6
7e7406a45e6c025870225a3d8debb069,5
6678ab704c54bda9e8dbce9dd25e6b08,9
8907077956b652d2dc182c08e4bab42d,15
1fb4bead14d9fdd4a2e148c6aca7d013,19
2b4cb2d9500d3221aa2cc1d0388c2995,11
30127885907efd4796e04ad351f6884b,10
33d7f82eb8eb5b02aba9fc1541e1c71c,10
9c13424b2e7ede52d59ece5b4e79603e,11
96e7bc9bc614ff628e2d2a615c7a2fc9,11
70fd022ea962cf763afc737c9c4e7169,11
6413c236432a85d3f5336bc63bb5c2c4,11
0c2b513bbd7a68388d5eb75e3f88102e,7
90790dcca94be06fd62341319bea24f5,5
fbe77d3b54e56c50989f17057956119e,11
db4c995b77f2e93e4138f0931b5731f7,5
f889bccfff9fe2e1991969aa4bfbacda,6
297bdb2d91b72e6a1c5ee7e1fc8dfd99,11
c7f72b14553d6df075b3cd9c46383acb,11
0eb98b92ba8c8e5c0045a6a22161882f,5
880dff76f895b59caaf0486ca4192cfe,6
8211303e17ade00939f215e5653dd712,3
2a01002e64e6b40510406b4cb3a12f21,13
6ae308aa44a59a3d954e9586e52c7d15,4
d2075e03d0c7d59bcf4fbca63f3a8fae,11
3354fcf9d9df9c401911734a97d10a65,12
fcf26f98c06597af227a9e4f8d645555,14
fdba5587d126968805064a2ca720abc5,11
3086d918dadeff665af13c0c9eaece6d,6
db4764067e456f465bd780e27f87a0cc,11
96669e3ca0fbca4e146e747d6d751037,6
8f780ab5deed1a7a7a5650a0e621a4e3,11
cb4880cbadcd141f6c24dd3100aa8402,11
647f819d3758c3e73a66d46933427834,12
c181c60fca4f4a3ccde9fc53312cb42b,6
26d118ae68ed1a25bf687fc8583aedcd,19
f7874b41a2e5c1a92186bccae0efb602,11
9c49ecd441e09a55f118d39ccb73da89,12
f1cb2480ef07915999629f5d146cc705,12
1f52a62bafe4076b98a2df233010b0be,10
5ecab1c1fbc5d961e5732a9a9bdbfff0,7
980c52f2e85f54cdb4b7ceb1f40dc6ab,11
63b564f4b1e9df2bf7d88330181a5770,3
8104b8c64e6b42002d168817c8fe1bac,12
dcc850c8c659c220a3b0edf4f5226b37,12
1b2fd1cb90219828f33d85c8bf9aabf7,11
99b10b90189413e66a56bafe7d69fd59,11
b354d3b87873e60e27c64d66d829c2a4,11
582adfdcec86f507b826a8a6140b878d,11
8cc7a44cf8441339098ab5709278f92d,19
0ac43bf92f8a2e9c42c27653c50732f9,6
a1e33e6f2e0e8e8e887c0698632a6fd2,6
601d5a85dab7ed69fac1ab1f5639e8b9,16
346331a224f6aa738ab315960cdf1fb8,19
8304dc3f1137b7e7f036269bb289cedd,11
e60e7d9c5f01346fede6cfaf21e2d781,5
c31f5ad48e784f7d158627607f3b433a,17
fc0127dbbc089e97bc26596d60a60990,19
7c81e6012716d7ad147e5377a2fe18a0,11
755565236a8be0996dfa454c91e8e4f4,6
720e7c31f3f7f299c22e94f036e7418b,6
7731ce3cec4f59cdf0153617a78c5b05,15
16d3338593debbd2b3847de338a923ea,1
d22c8cfbb5cfb4d6461d3fe2287b0787,11
4b89417c3ce920a8b0105e59f1b86870,6
d9b652fcca34195d18ad90df1f07958a,5
d06d6cce310fbdcf4bc989389533278a,10
dd93c3bafc99e803313d54dcd3d6ae76,14
e32b886481fc07ebe5719c748b66bd34,7
ccbc46a34ebbceb5b553da04d423f1a1,1
0aedb08c622f32584fcc178345acbe9c,11
7baf74c73953c2cb2e73cfa5f54b6f5e,11
706d3c20cf00914e1b83abcbb68cc65d,19
6b6c368d1b15cf135f1a85c4df02d71a,11
217d8799a14c514c3d3c557d16d41fd1,16
d7016ab3e0e1bcda836c2e11e39ca645,11
508888588c96bd1ce03851dd3fe98f47,11
42e58481c58429ecf8c3ff11a6674cae,10
7029c1c8a733ae25f1eb81649b2c107f,13
ef036e30cae2b243f7172b0bc5455fb3,11
69a7d8b11e96b4b87ff95678083923fb,16
7c13baf8b4c3219da67ef937a423b39b,19
48562c25c0a9c0e634799a8fc8a74663,11
8a001fb38b134e1c14e8528a984b5cfa,11
31c2a15fe8e07f25b381047c6499368f,11
90256ba48882f46a644905fedc6472e9,11
8baa036284e2d87cd59a653c9f350fbd,16
38ef92a52a01bdf4a6ff09ed1389591c,14
078632487d6f1a6a253d722d7963a3ed,12
4d92a4212cb967e3d54199b5fea548cc,11
70747b8a1abfbaf4605b9a72c24bb1dd,14
317b9b7e7eb677003a1a467d0fc6e3b9,11
7ff9e682e9312e3e954c44e8bb22b383,13
1c5c64a4c1a5a6ec85b92ffd64165700,19
708a9d8634419f072dc6eecdda76add4,11
7cede44f6d6a656c824a4858c834e66a,11
240a168e0fb4fd9e195f5baf77f6b1ad,1
30eedceb3a356c1519c4aa3bcd629a97,5
c51b2bc4438db3c1ca01fa76d549bd5b,19
8993a13f32b282b4c11b810e3723f13e,12
0b4c93340b9982d39d77b0d85f40cb8d,14
956a14ae0dc73cb5a0075fa41c84a3c8,14
5eca060a2930580dc9088493ab71be3f,11
b6a9b7f2acedef609ca3f1987561eca0,7
3909c0767ce6a7b4efe8f98634674be6,15
875fa799e53f61faa279834410c3801d,16
d0805dece6fb06aa791556a58db61922,11
cd84c5509a337de33ad6cfc0b6358db3,5
6b7eca00e8821270fd6201194398057f,3
9374cfaaf9c5bc018628f8c9a1b7a964,7
040819d10257dff9deff0280fef7c9b0,11
18a4a7ead2d686ff69506966570b4c9e,11
6595d9f72b1bbb119ddb3cd0c6131119,12
3eb59e069c70a6d636632255cb7aba67,11
384c5f73c471144f84d8930c61f97d98,5
4ef9c7ecbd2d993e067afc3ec3d25b3b,6
9d83e676bc4905696d472c1cbbc44e8b,11
8129e116a7a10de67417af844d0ce746,11
7321e40b5bda26266c03e43ca449ee1b,11
dc0f6f5182856fc5d05dcd78d8b9bc1e,11
5c8a7c81bd1636dcb92727c9493687b1,19
ef78f066efc4a62fa29cdf2982aa8a3b,6
7ed3368e3c5d1b21af08dc48f1ab6f3b,5
9ed31d27db016c19089b8b754f3b473f,17
b548a84734a345ea362863d9965d18bd,11
0df65f9e038b273ce061adb0c4c33d57,11
eecd8cad05b06435f734a683a22c3cbd,11
4f7068f0641ae6295d5b6fd28aeaf801,11
604ad52b6bc6fc41059383226452de3e,11
9c53962aba9d9e24a89d62b4a62b60b7,3
c401b2994f300246327c0ac1d5c06a18,11
e5dbc11c762266f85780dc10288b3440,16
9d51e50d075f2e1e811669e4c460106d,12
ea9d71077a5ba4e1da4461adca863119,11
4615c2dc2dd73c1db703d61a8c4491fa,11
14c148205fe1b0ad11b6e7dca3b9e170,5
990204b4a3686af86635539f1de7c2d2,11
17a4533fb33aa85207351009560f7c98,19
1b6d16947b87c541f5eec7206cd074b0,3
8170bd38e17eb196bb57ef8118cbfb91,7
874992845e3860945f75aa8efe4eb76d,14
386ea72d3d2b3457028e7e4565dfbbad,17
354c5af6042ac8de57ed3df163283184,11
1e28dacfdfbc17e6df612a8131601e7b,19
4a1ff9c06a273926178e39f771a9ed79,11
bb08c3d9f4a332f59f2f76cdcb0d435d,12
4e091e8585ad5c770458cbe0912a78ca,11
b38e4223cd90ec8ec95a4a965c7e77db,11
75b5ce6d260424633fc873904e4bac34,11
9ce748d471e08991e3203417bff4bc3e,11
86a41811b1fcc48f92bae3e12be58996,4
3ef8fa399bb9ddd99bf2bff69806891c,19
1fabbfa49a8f5bea172650cb4fceb8ab,15
c38a09d7a29bd436823d53f4c98f106a,15
70b346562ef25deebda8e0f6e9c68a20,11
a40f5cf7ec2a8153ed1df634fb525ff1,11
b29c519cf8532a4b666793f0cbf66c75,11
a7b6d9c97c508834e588bee69fead174,11
bc2d8b197be969a08fd92780e85a708c,11
db795c5a0de0729ba9790594f04965d5,11
bba2ee6cc65948b9adff93599166f752,19
9ce6192f3f9435d92aa570510f407383,2
4a0c243e6cc61cb8f11ee68cba54519b,10
dd49e452802f23ae68c9527656bf78fa,11
2af50de7352315225df98c59ae4445cf,11
0debea04a91dfa661fa5e6337233bd67,10
46751424149d6729bd3676fdc1c88957,11
9465d3fbc41bbb76b0c6ce83bdc54cbc,10
5dbffdd414e269835f4c4e1dee367c04,16
c6b0bcfc04570bcf7a290e66f4d0841d,11
c7d3cf77dee47b077564c29a95a0dc69,10
77f9b82514d841088c9b43436649bcce,5
ccd8de3dc17205ab6775263dc57a7c18,19
2c8368a2e6682fea93845325122feca0,11
7e74d08779aa4fa032c258273d88493a,16
acd5f47c8ec77da8a8e4dbc7c40f6a96,11
959c8838fcb77a971baa83aff916e853,11
d7ec76388c7f3969e07c0f8ba64ce0af,5
3a4bfdfa21b1faed84ba8c10b457bce1,6
393b2b51e20a30d6f6d0658069a502c0,3
6720f26d88035afba09ab42d7f5972a0,11
ae03c495e46cec5eb0abd90e220685fd,6
c5bfb74c0c0eacd0d55af6ed1d146a9d,11
1d3fd6abaf0f2a0b175d1db219a05ecf,11
a2df8e6b5d9db9dc3a27ede315ab294c,5
